opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,Cycle
7KXTF2Q6,Kary Hendrixson,GTX Basic,Konex,Won,2/11/2017,6/23/2017,584,132.00
WZVE1NTM,Markita Hansen,MG Special,Scotfind,Lost,2/11/2017,5/15/2017,0,93.00
M6UEZLOQ,Maureen Marcano,GTX Plus Basic,Cheers,Won,2/11/2017,6/23/2017,1069,132.00
D6T5MM04,Maureen Marcano,GTX Plus Basic,Xx-holding,Won,2/11/2017,6/22/2017,1035,131.00
5RNWV17L,Rosalina Dieter,MG Advanced,Golddex,Engaging,2/11/2017,12/31/2017,0,323.00
9GCJGVY7,Rosie Papadopoulos,GTXPro,Ganjaflex,Lost,2/11/2017,3/2/2017,0,19.00
5QBQMEY5,Vicki Laflamme,GTXPro,Scotfind,Won,2/11/2017,3/24/2017,4510,41.00
9JKVM4BK,Violet Mclelland,GTX Plus Basic,Vehement Capital Partners,Lost,2/11/2017,6/5/2017,0,114.00
14PBBHSE,Violet Mclelland,MG Special,Zotware,Won,2/11/2017,5/8/2017,49,86.00
P1KS5YFX,Anna Snelling,MG Special,Rundofase,Won,2/12/2017,6/7/2017,59,115.00
7R4VL3Q8,Cassey Cress,GTXPro,Kan-code,Won,2/12/2017,3/4/2017,4705,20.00
3MNZF5ZK,Cecily Lampkin,GTX Plus Pro,Zumgoity,Won,2/12/2017,6/3/2017,5148,111.00
52SANIGE,Corliss Cosme,GTXPro,Ganjaflex,Won,2/12/2017,5/8/2017,4833,85.00
73SY9EU8,Daniell Hammack,GTXPro,Mathtouch,Won,2/12/2017,5/31/2017,4664,108.00
HVM656P3,Donn Cantrell,GTX Basic,Plussunin,Won,2/12/2017,5/12/2017,475,89.00
LXM6CTMS,Hayden Neloms,GTX Plus Basic,,Engaging,2/12/2017,12/31/2017,0,322.00
U2SW8DT1,Hayden Neloms,MG Advanced,Labdrill,Won,2/12/2017,6/13/2017,3807,121.00
VXMFL425,James Ascencio,GTX Basic,Faxquote,Engaging,2/12/2017,12/31/2017,0,322.00
XMH4CH4Q,Jonathan Berthelot,GTX Basic,Stanredtax,Won,2/12/2017,5/21/2017,518,98.00
UNLIS3RY,Kami Bicknell,GTX Plus Basic,Dalttechnology,Won,2/12/2017,5/9/2017,1050,86.00
GVFQXZLL,Maureen Marcano,GTXPro,Y-corporation,Won,2/12/2017,5/24/2017,4596,101.00
E887HZT1,Rosalina Dieter,MG Advanced,Cheers,Engaging,2/12/2017,12/31/2017,0,322.00
CGJ7NRZH,Violet Mclelland,MG Special,,Engaging,2/12/2017,12/31/2017,0,322.00
NRYC7T45,Zane Levy,GTX Basic,Y-corporation,Won,2/12/2017,5/5/2017,618,82.00
ZVR3I3F0,Zane Levy,MG Advanced,Singletechno,Won,2/12/2017,5/2/2017,3460,79.00
2TKQ8B78,Daniell Hammack,GTX Plus Pro,Ontomedia,Won,2/13/2017,5/21/2017,5751,97.00
OZ5O64KJ,Darcel Schlecht,GTX Plus Pro,Konmatfix,Won,2/13/2017,5/28/2017,5639,104.00
WXCW16QT,Donn Cantrell,GTX Plus Pro,Bioplex,Lost,2/13/2017,6/2/2017,0,109.00
UCXCUP1U,Garret Kinder,GTX Plus Pro,Zencorporation,Won,2/13/2017,5/18/2017,4766,94.00
SWJ9OOZU,Hayden Neloms,MG Advanced,Opentech,Engaging,2/13/2017,12/31/2017,0,321.00
9ERRIZKG,Kami Bicknell,GTX Plus Basic,Scotfind,Lost,2/13/2017,5/9/2017,0,85.00
CKLYIFLY,Kary Hendrixson,GTX Basic,Singletechno,Won,2/13/2017,5/11/2017,589,87.00
6VDLCBYU,Marty Freudenburg,GTX Plus Pro,Finhigh,Lost,2/13/2017,5/31/2017,0,107.00
XYBPUC2H,Moses Frase,GTX Basic,Hottechi,Lost,2/13/2017,5/16/2017,0,92.00
B06D1F9M,Vicki Laflamme,GTXPro,Faxquote,Engaging,2/13/2017,12/31/2017,0,321.00
OZ761BUJ,Violet Mclelland,GTX Basic,,Engaging,2/13/2017,12/31/2017,0,321.00
I3MC9XZC,Violet Mclelland,GTX Basic,Massive Dynamic,Won,2/13/2017,5/18/2017,533,94.00
L5T2HKKO,Anna Snelling,GTX Basic,Conecom,Lost,2/14/2017,5/5/2017,0,80.00
6CEEGQ8I,Anna Snelling,MG Special,Domzoom,Won,2/14/2017,5/30/2017,63,105.00
P2LY9NFN,Cassey Cress,GTXPro,Bioplex,Won,2/14/2017,5/8/2017,4942,83.00
94GCWI08,Darcel Schlecht,GTXPro,dambase,Won,2/14/2017,6/12/2017,4650,118.00
GUMQTC3J,Darcel Schlecht,GTXPro,Konmatfix,Won,2/14/2017,6/16/2017,4829,122.00
U64RT0UF,Donn Cantrell,GTX Plus Basic,Betasoloin,Won,2/14/2017,5/29/2017,987,104.00
RWGSCFHR,Donn Cantrell,GTX Plus Pro,Gekko & Co,Won,2/14/2017,3/2/2017,4246,16.00
GEBVQH17,Donn Cantrell,GTX Plus Pro,Iselectrics,Won,2/14/2017,5/6/2017,5702,81.00
3OVJXUSB,Donn Cantrell,MG Advanced,Silis,Won,2/14/2017,6/14/2017,2981,120.00
KQPY8LLI,Gladys Colclough,MG Advanced,Hottechi,Lost,2/14/2017,5/13/2017,0,88.00
DC7COE9W,Hayden Neloms,MG Advanced,Konex,Won,2/14/2017,5/1/2017,2873,76.00
3LED0EK3,Jonathan Berthelot,MG Advanced,Treequote,Lost,2/14/2017,5/11/2017,0,86.00
SCS5H8V1,Markita Hansen,GTK 500,Vehement Capital Partners,Engaging,2/14/2017,12/31/2017,0,320.00
81MXE1H7,Markita Hansen,MG Advanced,Bioholding,Engaging,2/14/2017,12/31/2017,0,320.00
G4MKT3AE,Rosie Papadopoulos,MG Special,The New York Inquirer,Lost,2/14/2017,5/7/2017,0,82.00
GQ125FX0,Versie Hillebrand,GTX Basic,Gogozoom,Won,2/14/2017,6/3/2017,528,109.00
JO52QXJ0,Versie Hillebrand,GTX Plus Basic,Scottech,Won,2/14/2017,6/18/2017,1199,124.00
PQ2VF873,Zane Levy,GTXPro,Zoomit,Lost,2/14/2017,3/1/2017,0,15.00
N6H58J55,Anna Snelling,GTX Basic,Streethex,Lost,2/15/2017,5/13/2017,0,87.00
W24IDMVV,Corliss Cosme,GTX Plus Pro,,Engaging,2/15/2017,12/31/2017,0,319.00
WR6Q2X53,Darcel Schlecht,GTX Plus Pro,Streethex,Lost,2/15/2017,5/8/2017,0,82.00
8O1WNJBA,Garret Kinder,GTX Basic,Bluth Company,Lost,2/15/2017,3/23/2017,0,36.00
X1LAD57Y,Garret Kinder,GTX Plus Pro,Ontomedia,Lost,2/15/2017,3/4/2017,0,17.00
E2NXQUWO,Garret Kinder,MG Advanced,Ganjaflex,Won,2/15/2017,3/6/2017,3507,19.00
MEZLJGRB,James Ascencio,GTX Basic,Fasehatice,Lost,2/15/2017,5/20/2017,0,94.00
M1QKPX6R,James Ascencio,GTXPro,Green-Plus,Won,2/15/2017,5/21/2017,4542,95.00
X6LO8WPD,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2/15/2017,5/28/2017,505,102.00
JQA8H6M5,Kami Bicknell,GTX Plus Pro,,Engaging,2/15/2017,12/31/2017,0,319.00
92G1TO7L,Kary Hendrixson,GTX Basic,,Engaging,2/15/2017,12/31/2017,0,319.00
S8WV5MUC,Kary Hendrixson,GTX Plus Basic,Cheers,Lost,2/15/2017,5/7/2017,0,81.00
FW2XJG9S,Markita Hansen,GTX Plus Basic,,Engaging,2/15/2017,12/31/2017,0,319.00
R7JI95HZ,Markita Hansen,GTXPro,Sonron,Lost,2/15/2017,5/31/2017,0,105.00
SVCKI631,Maureen Marcano,GTX Basic,,Engaging,2/15/2017,12/31/2017,0,319.00
VJ5QGP8Z,Maureen Marcano,MG Advanced,,Engaging,2/15/2017,12/31/2017,0,319.00
CVKLHZEO,Moses Frase,GTX Basic,Genco Pura Olive Oil Company,Won,2/15/2017,5/13/2017,455,87.00
8KJZJFJ1,Reed Clapper,GTX Basic,Initech,Won,2/15/2017,3/3/2017,537,16.00
W560QFJL,Reed Clapper,GTX Plus Basic,Opentech,Won,2/15/2017,3/4/2017,1090,17.00
TA3PW6ZQ,Versie Hillebrand,MG Advanced,Stanredtax,Lost,2/15/2017,5/24/2017,0,98.00
2DVE0XCM,Versie Hillebrand,MG Special,Genco Pura Olive Oil Company,Won,2/15/2017,3/17/2017,60,30.00
L3UMWAX7,Vicki Laflamme,GTX Plus Basic,Faxquote,Lost,2/15/2017,5/17/2017,0,91.00
R2W96FGX,Zane Levy,GTX Basic,,Engaging,2/15/2017,12/31/2017,0,319.00
VOTOT8MK,Cassey Cress,GTX Plus Pro,Plussunin,Won,2/16/2017,6/15/2017,6509,119.00
Y3ULGUD8,Cecily Lampkin,GTX Plus Basic,Ron-tech,Won,2/16/2017,5/18/2017,1079,91.00
7350YGG4,Corliss Cosme,GTX Plus Basic,Silis,Won,2/16/2017,5/29/2017,1111,102.00
2J16RN99,Donn Cantrell,GTXPro,Mathtouch,Lost,2/16/2017,5/21/2017,0,94.00
BRQRF65L,Donn Cantrell,GTX Basic,Donquadtech,Won,2/16/2017,3/2/2017,462,14.00
LB6XW39X,Donn Cantrell,GTX Basic,Xx-zobam,Won,2/16/2017,3/4/2017,555,16.00
WS9CXY7E,Gladys Colclough,GTX Plus Pro,Conecom,Won,2/16/2017,3/1/2017,6719,13.00
CK0MDHHM,Hayden Neloms,MG Advanced,Faxquote,Won,2/16/2017,6/2/2017,3281,106.00
KM1D04JS,James Ascencio,GTX Plus Basic,,Engaging,2/16/2017,12/31/2017,0,318.00
RNUH1SI8,James Ascencio,MG Advanced,Kan-code,Won,2/16/2017,5/7/2017,3398,80.00
BNY8MJ6L,Kary Hendrixson,GTX Basic,Labdrill,Engaging,2/16/2017,12/31/2017,0,318.00
INBGKE14,Kary Hendrixson,GTXPro,,Engaging,2/16/2017,12/31/2017,0,318.00
D54HETSI,Kary Hendrixson,GTXPro,Hottechi,Lost,2/16/2017,5/14/2017,0,87.00
JOQQZ5RH,Marty Freudenburg,GTX Basic,Domzoom,Won,2/16/2017,3/1/2017,608,13.00
90V75MDV,Niesha Huffines,GTXPro,Globex Corporation,Lost,2/16/2017,5/17/2017,0,90.00
LIIBOUUQ,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2/16/2017,5/30/2017,1187,103.00
5KK2SSSB,Rosie Papadopoulos,GTX Basic,,Engaging,2/16/2017,12/31/2017,0,318.00
UDYSM42B,Violet Mclelland,GTX Plus Pro,Initech,Won,2/16/2017,6/22/2017,5855,126.00
V3HVIJLL,Zane Levy,GTX Basic,,Engaging,2/16/2017,12/31/2017,0,318.00
F835LA4P,Darcel Schlecht,GTXPro,Cancity,Won,2/17/2017,5/10/2017,5068,82.00
75Q82XU7,Donn Cantrell,GTX Plus Basic,Gekko & Co,Lost,2/17/2017,6/13/2017,0,116.00
AMNKCM1H,Elease Gluck,MG Special,Betasoloin,Engaging,2/17/2017,12/31/2017,0,317.00
2U6QQHCC,James Ascencio,GTX Plus Pro,J-Texon,Won,2/17/2017,6/19/2017,4066,122.00
MMKMJ0WC,Jonathan Berthelot,GTXPro,Isdom,Won,2/17/2017,6/7/2017,4494,110.00
CZIXINO2,Kami Bicknell,GTX Basic,Finjob,Lost,2/17/2017,5/4/2017,0,76.00
HV7Y6184,Kami Bicknell,GTXPro,Nam-zim,Lost,2/17/2017,5/28/2017,0,100.00
KIHC1QJQ,Kami Bicknell,GTX Basic,Plexzap,Won,2/17/2017,5/9/2017,540,81.00
VBWQO6BM,Niesha Huffines,MG Advanced,Conecom,Lost,2/17/2017,5/14/2017,0,86.00
LTZCN1RA,Versie Hillebrand,MG Special,Domzoom,Won,2/17/2017,5/19/2017,54,91.00
84LN84VM,Vicki Laflamme,MG Advanced,,Engaging,2/17/2017,12/31/2017,0,317.00
YO32O3T9,Zane Levy,GTXPro,Lexiqvolax,Lost,2/17/2017,5/28/2017,0,100.00
MU7JWTP6,Cassey Cress,MG Special,,Engaging,2/18/2017,12/31/2017,0,316.00
8638OV6W,Corliss Cosme,MG Special,Zathunicon,Lost,2/18/2017,5/26/2017,0,97.00
TTJXSO57,Darcel Schlecht,GTXPro,Hottechi,Lost,2/18/2017,5/20/2017,0,91.00
K4VP5HK4,Donn Cantrell,MG Advanced,Betasoloin,Won,2/18/2017,5/8/2017,3602,79.00
10R46CSK,Lajuana Vencill,MG Advanced,Betatech,Won,2/18/2017,5/7/2017,2904,78.00
VBA34LWX,Markita Hansen,GTX Basic,Sonron,Won,2/18/2017,5/31/2017,571,102.00
DLJN7WG0,Marty Freudenburg,MG Special,Genco Pura Olive Oil Company,Lost,2/18/2017,5/30/2017,0,101.00
FJCCTOPN,Reed Clapper,GTX Basic,Zathunicon,Won,2/18/2017,6/18/2017,492,120.00
LR6USOHL,Reed Clapper,GTXPro,Zathunicon,Won,2/18/2017,5/27/2017,4545,98.00
5VAV2TUY,Versie Hillebrand,GTX Plus Pro,Cancity,Won,2/18/2017,3/25/2017,5614,35.00
HTD2ME9C,Anna Snelling,GTX Plus Pro,Betatech,Won,2/19/2017,6/12/2017,5370,113.00
GHUCMUPL,Boris Faz,GTX Basic,Zencorporation,Won,2/19/2017,5/2/2017,550,72.00
1LKY3B4X,Cassey Cress,GTX Plus Basic,Yearin,Won,2/19/2017,3/2/2017,1011,11.00
7Y5E0RDL,Corliss Cosme,MG Special,Sumace,Won,2/19/2017,6/18/2017,56,119.00
9HRMW8SL,Daniell Hammack,MG Special,,Engaging,2/19/2017,12/31/2017,0,315.00
BEQIZZ7W,Darcel Schlecht,GTX Plus Basic,Codehow,Won,2/19/2017,3/4/2017,1217,13.00
44F8ZE41,Donn Cantrell,GTX Basic,Bubba Gump,Lost,2/19/2017,5/19/2017,0,89.00
YJIH415V,Donn Cantrell,MG Advanced,Kan-code,Won,2/19/2017,5/10/2017,3222,80.00
K3DQJ796,Garret Kinder,GTX Basic,Bioplex,Lost,2/19/2017,5/14/2017,0,84.00
6QF3D2RI,Garret Kinder,GTX Basic,Massive Dynamic,Lost,2/19/2017,5/5/2017,0,75.00
G9565UWZ,Garret Kinder,MG Advanced,Opentech,Won,2/19/2017,3/1/2017,3348,10.00
RFKIN7FG,Jonathan Berthelot,GTX Basic,Conecom,Lost,2/19/2017,5/25/2017,0,95.00
WJQ8VD51,Kami Bicknell,GTX Basic,Faxquote,Engaging,2/19/2017,12/31/2017,0,315.00
2BWZLXZ8,Kami Bicknell,GTXPro,Newex,Won,2/19/2017,3/5/2017,4216,14.00
1WHXI2RW,Markita Hansen,GTX Plus Basic,,Engaging,2/19/2017,12/31/2017,0,315.00
G5JP0G7Q,Markita Hansen,MG Advanced,,Engaging,2/19/2017,12/31/2017,0,315.00
2QHRL8CW,Moses Frase,GTX Basic,Stanredtax,Won,2/19/2017,5/28/2017,404,98.00
RFYAI0WA,Rosie Papadopoulos,GTX Plus Pro,Initech,Lost,2/19/2017,6/8/2017,0,109.00
WH0DJCGL,Rosie Papadopoulos,MG Special,Zathunicon,Lost,2/19/2017,6/14/2017,0,115.00
LCW83256,Rosie Papadopoulos,GTXPro,Sumace,Won,2/19/2017,3/4/2017,5260,13.00
RVH3UUKY,Vicki Laflamme,MG Advanced,,Engaging,2/19/2017,12/31/2017,0,315.00
IHFM8QXN,Vicki Laflamme,GTX Plus Basic,Kan-code,Lost,2/19/2017,3/7/2017,0,16.00
QCY951QA,Violet Mclelland,MG Special,Donquadtech,Won,2/19/2017,5/6/2017,51,76.00
CG9VXPV1,Zane Levy,GTX Basic,,Engaging,2/19/2017,12/31/2017,0,315.00
09BVA55J,Zane Levy,GTX Basic,Scotfind,Won,2/19/2017,6/25/2017,598,126.00
2R9HXKXT,Boris Faz,GTX Plus Basic,Konex,Lost,2/20/2017,5/25/2017,0,94.00
JLK8KCNN,Boris Faz,MG Special,Zathunicon,Won,2/20/2017,5/24/2017,42,93.00
SZQUBIMH,Cassey Cress,GTXPro,Vehement Capital Partners,Won,2/20/2017,6/7/2017,4689,107.00
8ZYVKQ27,Cecily Lampkin,GTX Plus Pro,Statholdings,Won,2/20/2017,6/26/2017,5154,126.00
25A51PWG,Darcel Schlecht,GTXPro,Gogozoom,Lost,2/20/2017,5/16/2017,0,85.00
4B4XCPHT,Donn Cantrell,GTXPro,Zencorporation,Won,2/20/2017,5/5/2017,5010,74.00
5JFOA4XC,Gladys Colclough,MG Advanced,Finhigh,Won,2/20/2017,6/14/2017,3215,114.00
N5FOEJZ9,Kami Bicknell,GTX Basic,Nam-zim,Lost,2/20/2017,6/3/2017,0,103.00
CYWZJ2AI,Kary Hendrixson,GTX Plus Basic,Donquadtech,Engaging,2/20/2017,12/31/2017,0,314.00
QTNPGKJ7,Kary Hendrixson,GTXPro,Hatfan,Won,2/20/2017,6/26/2017,3169,126.00
EBRWSMI0,Markita Hansen,GTX Plus Basic,Scotfind,Lost,2/20/2017,6/27/2017,0,127.00
4PKHDQOQ,Marty Freudenburg,GTX Plus Pro,Funholding,Won,2/20/2017,6/3/2017,5015,103.00
3Y9SB2QK,Maureen Marcano,GTX Basic,Dalttechnology,Won,2/20/2017,3/1/2017,571,9.00
5MZ0O77T,Reed Clapper,GTXPro,Bubba Gump,Won,2/20/2017,5/16/2017,4839,85.00
2EILEDKF,Reed Clapper,MG Advanced,Massive Dynamic,Won,2/20/2017,3/5/2017,3315,13.00
J4NX9TK5,Versie Hillebrand,MG Special,Warephase,Won,2/20/2017,5/24/2017,60,93.00
Y7N97FW8,Vicki Laflamme,GTXPro,,Engaging,2/20/2017,12/31/2017,0,314.00
0IO43YMS,Wilburn Farren,MG Advanced,,Engaging,2/20/2017,12/31/2017,0,314.00
5ITSLO0E,Anna Snelling,GTX Plus Basic,Treequote,Won,2/21/2017,3/4/2017,999,11.00
6HG76L6U,Boris Faz,GTXPro,,Engaging,2/21/2017,12/31/2017,0,313.00
QGW0TI1U,Darcel Schlecht,GTX Basic,Statholdings,Lost,2/21/2017,6/11/2017,0,110.00
WJC5J533,Lajuana Vencill,GTX Plus Pro,Finhigh,Won,2/21/2017,6/4/2017,5401,103.00
9SLINQY5,Markita Hansen,MG Advanced,Newex,Engaging,2/21/2017,12/31/2017,0,313.00
1GIP77EP,Maureen Marcano,GTX Plus Pro,,Engaging,2/21/2017,12/31/2017,0,313.00
XGLMCTLG,Moses Frase,GTX Basic,Rundofase,Won,2/21/2017,6/18/2017,551,117.00
X6RLT30X,Reed Clapper,GTX Plus Pro,Mathtouch,Lost,2/21/2017,5/23/2017,0,91.00
IVT0S1N1,Vicki Laflamme,GTX Basic,Faxquote,Won,2/21/2017,3/20/2017,600,27.00
NOLCZMV6,Violet Mclelland,GTXPro,Goodsilron,Engaging,2/21/2017,12/31/2017,0,313.00
JEPGSQC9,Violet Mclelland,GTX Plus Pro,Bioplex,Lost,2/21/2017,5/5/2017,0,73.00
EEDHCEVZ,Boris Faz,MG Special,The New York Inquirer,Lost,2/22/2017,5/22/2017,0,89.00
NHDTSMX2,Cassey Cress,GTXPro,Sumace,Won,2/22/2017,3/2/2017,4711,8.00
E36CR33F,Corliss Cosme,MG Advanced,Vehement Capital Partners,Lost,2/22/2017,6/8/2017,0,106.00
PNL17RE9,Corliss Cosme,GTXPro,Zencorporation,Won,2/22/2017,6/28/2017,5133,126.00
B4SIVH1O,Daniell Hammack,GTX Basic,Fasehatice,Engaging,2/22/2017,12/31/2017,0,312.00
VMEVOJVL,Daniell Hammack,GTX Plus Pro,Sumace,Lost,2/22/2017,5/17/2017,0,84.00
5EKN0BFN,Daniell Hammack,GTX Plus Pro,Zathunicon,Won,2/22/2017,5/15/2017,4848,82.00
R4LH95QS,Daniell Hammack,GTXPro,Mathtouch,Won,2/22/2017,3/3/2017,4475,9.00
52CROFH2,Darcel Schlecht,GTX Basic,Betatech,Lost,2/22/2017,3/5/2017,0,11.00
REDGEUCP,Darcel Schlecht,GTXPro,Genco Pura Olive Oil Company,Won,2/22/2017,3/10/2017,3763,16.00
6KT5HAR6,Darcel Schlecht,GTXPro,Ron-tech,Won,2/22/2017,3/5/2017,5006,11.00
48AJ0X9E,Gladys Colclough,GTXPro,Toughzap,Won,2/22/2017,6/15/2017,4498,113.00
RA1UBXY9,Gladys Colclough,GTXPro,Warephase,Won,2/22/2017,3/24/2017,4375,30.00
ESZY10SI,Hayden Neloms,MG Advanced,,Engaging,2/22/2017,12/31/2017,0,312.00
WGI2GSKJ,Hayden Neloms,GTX Plus Basic,J-Texon,Lost,2/22/2017,5/27/2017,0,94.00
W4BNO6UL,Hayden Neloms,MG Advanced,Fasehatice,Won,2/22/2017,6/4/2017,3763,102.00
S50A0C2S,Kami Bicknell,GTXPro,J-Texon,Lost,2/22/2017,3/14/2017,0,20.00
3H80RIHV,Kami Bicknell,GTX Plus Pro,Sonron,Won,2/22/2017,5/10/2017,5491,77.00
KATNS4R4,Lajuana Vencill,GTX Basic,Bioholding,Lost,2/22/2017,5/22/2017,0,89.00
L5U7OT6O,Markita Hansen,GTX Plus Pro,Y-corporation,Won,2/22/2017,6/17/2017,5503,115.00
QKVUGRN9,Moses Frase,GTX Plus Basic,Rangreen,Lost,2/22/2017,5/30/2017,0,97.00
FNY6F0KF,Moses Frase,MG Special,Statholdings,Won,2/22/2017,5/15/2017,58,82.00
1W23LEWK,Niesha Huffines,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2/22/2017,5/27/2017,1051,94.00
JHJEQ1U3,Niesha Huffines,GTX Plus Pro,Conecom,Won,2/22/2017,3/7/2017,5604,13.00
CPJAA632,Reed Clapper,MG Advanced,Xx-zobam,Won,2/22/2017,5/15/2017,3273,82.00
Y3CYQGPH,Rosalina Dieter,GTX Basic,,Engaging,2/22/2017,12/31/2017,0,312.00
Q19RWR17,Vicki Laflamme,GTX Basic,Rundofase,Engaging,2/22/2017,12/31/2017,0,312.00
GVC0RLQE,Vicki Laflamme,GTX Plus Basic,Scotfind,Lost,2/22/2017,5/11/2017,0,78.00
9OLYBVNE,Zane Levy,GTX Plus Basic,Scotfind,Won,2/22/2017,6/2/2017,1220,100.00
R8N49PHN,Zane Levy,GTX Plus Pro,Singletechno,Won,2/22/2017,3/2/2017,5497,8.00
P5EVJUKQ,Anna Snelling,GTX Plus Basic,Conecom,Won,2/23/2017,6/10/2017,1056,107.00
XF4648CO,Boris Faz,GTX Basic,Kan-code,Lost,2/23/2017,6/16/2017,0,113.00
24UTFDPK,Cassey Cress,GTX Basic,Massive Dynamic,Won,2/23/2017,3/12/2017,572,17.00
ERYLM04D,Cecily Lampkin,MG Advanced,Funholding,Won,2/23/2017,5/23/2017,3668,89.00
6PW6ZQEE,Corliss Cosme,GTX Basic,,Engaging,2/23/2017,12/31/2017,0,311.00
IQ9W1X36,Corliss Cosme,MG Special,Kinnamplus,Won,2/23/2017,3/2/2017,50,7.00
GSR9PIF0,Daniell Hammack,MG Advanced,Silis,Won,2/23/2017,5/22/2017,3509,88.00
8477482V,Darcel Schlecht,GTXPro,Gogozoom,Won,2/23/2017,6/28/2017,5643,125.00
VFZOL6CB,Elease Gluck,MG Special,Dalttechnology,Won,2/23/2017,3/10/2017,47,15.00
75ZOJ3O7,Hayden Neloms,MG Advanced,Finjob,Won,2/23/2017,3/8/2017,3312,13.00
1QQR82TP,James Ascencio,GTX Plus Pro,Goodsilron,Lost,2/23/2017,6/23/2017,0,120.00
4E5A84H1,Kami Bicknell,MG Advanced,,Engaging,2/23/2017,12/31/2017,0,311.00
DR6MQSWL,Kami Bicknell,GTX Basic,Labdrill,Won,2/23/2017,3/11/2017,480,16.00
KAV5TU8X,Kami Bicknell,MG Advanced,Nam-zim,Won,2/23/2017,5/6/2017,3208,72.00
UQ86UOWY,Kary Hendrixson,GTX Basic,Y-corporation,Lost,2/23/2017,5/4/2017,0,70.00
A82DG6R5,Kary Hendrixson,GTX Plus Pro,Kan-code,Won,2/23/2017,5/4/2017,5782,70.00
37FKT2ZP,Lajuana Vencill,GTX Plus Pro,Rangreen,Won,2/23/2017,5/23/2017,5827,89.00
03VCDZEE,Maureen Marcano,GTXPro,,Engaging,2/23/2017,12/31/2017,0,311.00
MVXB9PS5,Maureen Marcano,GTX Basic,Newex,Lost,2/23/2017,6/17/2017,0,114.00
M2TZSYTN,Moses Frase,GTX Basic,Bioholding,Won,2/23/2017,6/16/2017,516,113.00
KGJL5GHX,Moses Frase,GTX Plus Basic,Condax,Won,2/23/2017,6/6/2017,956,103.00
IF7DSONM,Moses Frase,MG Special,Stanredtax,Won,2/23/2017,3/15/2017,52,20.00
RR4FWSVB,Moses Frase,MG Advanced,Toughzap,Won,2/23/2017,5/11/2017,3025,77.00
C5IWM5VJ,Reed Clapper,GTXPro,The New York Inquirer,Won,2/23/2017,6/10/2017,5618,107.00
9WZ3I1TF,Rosie Papadopoulos,GTXPro,Umbrella Corporation,Won,2/23/2017,5/9/2017,4867,75.00
IO4GTLAB,Zane Levy,GTX Plus Basic,Kan-code,Won,2/23/2017,3/14/2017,929,19.00
7ONH55WT,Cassey Cress,GTX Basic,,Engaging,2/24/2017,12/31/2017,0,310.00
06T2UPDG,Cecily Lampkin,MG Special,dambase,Lost,2/24/2017,6/5/2017,0,101.00
CMKXOOJQ,Corliss Cosme,GTX Basic,,Engaging,2/24/2017,12/31/2017,0,310.00
9L6ADU5C,Corliss Cosme,MG Advanced,Xx-zobam,Lost,2/24/2017,5/11/2017,0,76.00
U185INDA,Darcel Schlecht,GTXPro,Toughzap,Won,2/24/2017,5/5/2017,5010,70.00
2AGLONC4,Donn Cantrell,GTXPro,Bluth Company,Won,2/24/2017,5/15/2017,5621,80.00
TBDUMBLA,Donn Cantrell,MG Advanced,Iselectrics,Won,2/24/2017,5/2/2017,3233,67.00
0AXGVKN8,Garret Kinder,MG Special,Acme Corporation,Won,2/24/2017,5/28/2017,55,93.00
TAPNNL1W,Garret Kinder,MG Advanced,Bioplex,Won,2/24/2017,3/7/2017,3278,11.00
R9ZAKBFE,Gladys Colclough,GTX Plus Basic,Domzoom,Won,2/24/2017,3/10/2017,1155,14.00
Y40ADYX7,Hayden Neloms,MG Advanced,Goodsilron,Won,2/24/2017,3/11/2017,3550,15.00
R7GVZT8J,Jonathan Berthelot,MG Advanced,Stanredtax,Lost,2/24/2017,5/10/2017,0,75.00
RSEDY99J,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2/24/2017,6/16/2017,1055,112.00
NR947OAB,Kami Bicknell,GTXPro,,Engaging,2/24/2017,12/31/2017,0,310.00
LMKNU8IZ,Markita Hansen,GTXPro,,Engaging,2/24/2017,12/31/2017,0,310.00
D5NZQIWU,Markita Hansen,GTX Plus Basic,Sonron,Lost,2/24/2017,6/20/2017,0,116.00
Z0BGG6IJ,Markita Hansen,GTX Basic,Y-corporation,Won,2/24/2017,5/5/2017,595,70.00
ZCA1IRGD,Moses Frase,MG Advanced,Warephase,Won,2/24/2017,5/6/2017,3063,71.00
NPB8ZLEO,Vicki Laflamme,MG Advanced,Konex,Lost,2/24/2017,5/13/2017,0,78.00
HJIO57TA,Violet Mclelland,MG Advanced,Massive Dynamic,Won,2/24/2017,6/6/2017,3246,102.00
U6N053E1,Anna Snelling,GTX Basic,Scottech,Won,2/25/2017,3/2/2017,423,5.00
R5RSH4JV,Boris Faz,GTX Plus Pro,,Engaging,2/25/2017,12/31/2017,0,309.00
MTKCJVFO,Cassey Cress,GTX Basic,Initech,Won,2/25/2017,6/18/2017,542,113.00
KIP060D0,Cassey Cress,GTXPro,Ontomedia,Won,2/25/2017,3/8/2017,5040,11.00
YOISPUC6,Corliss Cosme,GTX Plus Basic,Kan-code,Lost,2/25/2017,5/21/2017,0,85.00
